Time,"UTC TIME",Anum,Fnum,Height,Speed,Angle,Longitude,Latitude
1736398683,"2025-01-09 04:58:03",B5665,KN5290,10393.68,883.404,190,124.19750976562,41.564800262451
1736398697,"2025-01-09 04:58:17",B5665,KN5290,10393.68,881.552,189,124.19058227539,41.531658172607
1736398712,"2025-01-09 04:58:32",B5665,KN5290,10393.68,881.552,189,124.18376922607,41.499069213867
1736398727,"2025-01-09 04:58:47",B5665,KN5290,10393.68,879.7,189,124.1770324707,41.466709136963
1736398743,"2025-01-09 04:59:03",B5665,KN5290,10393.68,881.552,187,124.17053985596,41.434158325195
1736398758,"2025-01-09 04:59:18",B5665,KN5290,10393.68,881.552,182,124.16728973389,41.401371002197
1736398772,"2025-01-09 04:59:32",B5665,KN5290,10393.68,883.404,177,124.16771697998,41.368648529053
1736398783,"2025-01-09 04:59:43",B5665,KN5290,10393.68,881.552,176,124.16960144043,41.346488952637
1736398797,"2025-01-09 04:59:57",B5665,KN5290,10393.68,881.552,176,124.17230224609,41.313629150391
1736398812,"2025-01-09 05:00:12",B5665,KN5290,10393.68,881.552,176,124.17485046387,41.280059814453
1736398827,"2025-01-09 05:00:27",B5665,KN5290,10393.68,883.404,177,124.17746734619,41.247051239014
1736398842,"2025-01-09 05:00:42",B5665,KN5290,10393.68,881.552,176,124.18018341064,41.213928222656
1736398858,"2025-01-09 05:00:58",B5665,KN5290,10393.68,881.552,176,124.18298339844,41.181610107422
1736398873,"2025-01-09 05:01:13",B5665,KN5290,10393.68,881.552,176,124.18585205078,41.148471832275
1736398887,"2025-01-09 05:01:27",B5665,KN5290,10393.68,879.7,176,124.18864440918,41.115867614746
1736398903,"2025-01-09 05:01:43",B5665,KN5290,10393.68,879.7,176,124.19139099121,41.083000183105
1736398918,"2025-01-09 05:01:58",B5665,KN5290,10393.68,879.7,176,124.19412994385,41.050140380859
1736398932,"2025-01-09 05:02:12",B5665,KN5290,10393.68,877.848,175,124.19718933105,41.017318725586
1736398943,"2025-01-09 05:02:23",B5665,KN5290,10401.3,877.848,175,124.19976806641,40.995162963867
1736398957,"2025-01-09 05:02:37",B5665,KN5290,10393.68,875.996,174,124.20349884033,40.962520599365
1736398968,"2025-01-09 05:02:48",B5665,KN5290,10393.68,875.996,175,124.20612335205,40.940509796143
1736398982,"2025-01-09 05:03:02",B5665,KN5290,10393.68,874.144,175,124.21013641357,40.907550811768
1736398998,"2025-01-09 05:03:18",B5665,KN5290,10393.68,874.144,175,124.21405029297,40.87565612793
1736399012,"2025-01-09 05:03:32",B5665,KN5290,10393.68,872.292,175,124.21790313721,40.842540740967
1736399023,"2025-01-09 05:03:43",B5665,KN5290,10393.68,872.292,175,124.2202835083,40.82107925415
1736399037,"2025-01-09 05:03:57",B5665,KN5290,10393.68,872.292,175,124.22412109375,40.788120269775
1736399052,"2025-01-09 05:04:12",B5665,KN5290,10393.68,872.292,175,124.22783660889,40.755741119385
1736399067,"2025-01-09 05:04:27",B5665,KN5290,10393.68,872.292,175,124.23150634766,40.723339080811
1736399083,"2025-01-09 05:04:43",B5665,KN5290,10393.68,877.848,175,124.23522949219,40.690288543701
1736399098,"2025-01-09 05:04:58",B5665,KN5290,10393.68,881.552,175,124.23863983154,40.658679962158
1736399112,"2025-01-09 05:05:12",B5665,KN5290,10393.68,883.404,175,124.24255371094,40.62479019165
1736399128,"2025-01-09 05:05:28",B5665,KN5290,10401.3,888.96,175,124.24632263184,40.591831207275
1736399143,"2025-01-09 05:05:43",B5665,KN5290,10393.68,888.96,174,124.25012207031,40.558731079102
1736399157,"2025-01-09 05:05:57",B5665,KN5290,10393.68,890.812,175,124.25386810303,40.525859832764
1736399168,"2025-01-09 05:06:08",B5665,KN5290,10393.68,888.96,175,124.25646972656,40.503620147705
1736399183,"2025-01-09 05:06:23",B5665,KN5290,10393.68,888.96,175,124.26030731201,40.470470428467
1736399197,"2025-01-09 05:06:37",B5665,KN5290,10393.68,888.96,175,124.26422119141,40.436870574951
1736399212,"2025-01-09 05:06:52",B5665,KN5290,10393.68,890.812,175,124.2678604126,40.404689788818
1736399223,"2025-01-09 05:07:03",B5665,KN5290,10393.68,892.664,175,124.27039337158,40.382400512695
1736399238,"2025-01-09 05:07:18",B5665,KN5290,10393.68,892.664,175,124.27429199219,40.348079681396
1736399252,"2025-01-09 05:07:32",B5665,KN5290,10416.54,890.812,175,124.27796936035,40.314380645752
1736399268,"2025-01-09 05:07:48",B5665,KN5290,10507.98,881.552,184,124.27874755859,40.282649993896
1736399282,"2025-01-09 05:08:02",B5665,KN5290,10584.18,866.736,194,124.27229309082,40.250228881836
1736399293,"2025-01-09 05:08:13",B5665,KN5290,10637.52,859.328,200,124.263671875,40.228809356689
1736399307,"2025-01-09 05:08:27",B5665,KN5290,10698.48,848.216,207,124.24668884277,40.200420379639
1736399322,"2025-01-09 05:08:42",B5665,KN5290,10706.1,848.216,207,124.22747039795,40.171829223633
1736399338,"2025-01-09 05:08:58",B5665,KN5290,10698.48,848.216,207,124.20861816406,40.143630981445
1736399352,"2025-01-09 05:09:12",B5665,KN5290,10698.48,848.216,207,124.18981933594,40.115341186523
1736399367,"2025-01-09 05:09:27",B5665,KN5290,10698.48,848.216,207,124.17079162598,40.08683013916
1736399383,"2025-01-09 05:09:43",B5665,KN5290,10698.48,848.216,207,124.15234375,40.059310913086
1736399397,"2025-01-09 05:09:57",B5665,KN5290,10698.48,846.364,207,124.13327026367,40.030601501465
1736399408,"2025-01-09 05:10:08",B5665,KN5290,10698.48,846.364,207,124.12091064453,40.011974334717
1736399422,"2025-01-09 05:10:22",B5665,KN5290,10698.48,846.364,207,124.10205841064,39.983299255371
1736399433,"2025-01-09 05:10:33",B5665,KN5290,10698.48,846.364,207,124.09001159668,39.965000152588
1736399447,"2025-01-09 05:10:47",B5665,KN5290,10698.48,842.66,207,124.07135009766,39.936840057373
1736399458,"2025-01-09 05:10:58",B5665,KN5290,10698.48,840.808,207,124.05895996094,39.918121337891
1736399473,"2025-01-09 05:11:13",B5665,KN5290,10698.48,837.104,207,124.03923034668,39.888378143311
1736399488,"2025-01-09 05:11:28",B5665,KN5290,10698.48,831.548,207,124.02081298828,39.860401153564
1736399502,"2025-01-09 05:11:42",B5665,KN5290,10698.48,838.956,199,124.00524902344,39.831619262695
1736399517,"2025-01-09 05:11:57",B5665,KN5290,10698.48,844.512,192,123.99433135986,39.801448822021
1736399532,"2025-01-09 05:12:12",B5665,KN5290,10698.48,851.92,185,123.98798370361,39.769718170166
1736399547,"2025-01-09 05:12:27",B5665,KN5290,10698.48,848.216,185,123.98500823975,39.738010406494
1736399563,"2025-01-09 05:12:43",B5665,KN5290,10698.48,848.216,184,123.9817276001,39.703578948975
1736399578,"2025-01-09 05:12:58",B5665,KN5290,10690.86,848.216,185,123.97882080078,39.672607421875
