Time,"UTC TIME",Anum,Fnum,Height,Speed,Angle,Longitude,Latitude
1704510832,"2024-01-06 03:13:52",B2045,CA1308,9387.84,887.108,2,113.43084,24.69804
1704510847,"2024-01-06 03:14:07",B2045,CA1308,9509.76,888.96,1,113.431713,24.734321
1704510862,"2024-01-06 03:14:22",B2045,CA1308,9563.1,905.628,1,113.432387,24.768304
1704510877,"2024-01-06 03:14:37",B2045,CA1308,9639.3,916.74,1,113.43302,24.80154
1704510892,"2024-01-06 03:14:52",B2045,CA1308,9791.7,916.74,1,113.43394,24.838348
1704510907,"2024-01-06 03:15:07",B2045,CA1308,9966.96,914.888,2,113.434957,24.872864
1704510922,"2024-01-06 03:15:22",B2045,CA1308,10134.6,909.332,1,113.435974,24.907471
1704510937,"2024-01-06 03:15:37",B2045,CA1308,10309.86,901.924,2,113.43694,24.94052
1704510952,"2024-01-06 03:15:52",B2045,CA1308,10538.46,887.108,2,113.43804,24.97407
1704510967,"2024-01-06 03:16:07",B2045,CA1308,10629.9,892.664,1,113.43903,25.00877
1704510982,"2024-01-06 03:16:22",B2045,CA1308,10706.1,896.368,1,113.439891,25.041092
1704510997,"2024-01-06 03:16:37",B2045,CA1308,10797.54,900.072,1,113.44076,25.07483
1704511012,"2024-01-06 03:16:52",B2045,CA1308,10896.6,903.776,1,113.44162,25.10902
1704511027,"2024-01-06 03:17:07",B2045,CA1308,11003.28,903.776,2,113.44265,25.14431
1704511042,"2024-01-06 03:17:22",B2045,CA1308,11087.1,907.48,2,113.443632,25.178988
1704511057,"2024-01-06 03:17:37",B2045,CA1308,11178.54,911.184,2,113.444617,25.214089
1704511072,"2024-01-06 03:17:52",B2045,CA1308,11254.74,913.036,1,113.445653,25.248956
1704511087,"2024-01-06 03:18:07",B2045,CA1308,11308.08,914.888,2,113.446655,25.283844
1704511102,"2024-01-06 03:18:22",B2045,CA1308,11308.08,913.036,2,113.44762,25.31744
1704511117,"2024-01-06 03:18:37",B2045,CA1308,11308.08,907.48,2,113.44869,25.351456
1704511132,"2024-01-06 03:18:52",B2045,CA1308,11308.08,905.628,1,113.449656,25.384598
1704511147,"2024-01-06 03:19:07",B2045,CA1308,11308.08,903.776,1,113.450673,25.418747
1704511162,"2024-01-06 03:19:22",B2045,CA1308,11308.08,901.924,1,113.451589,25.453537
1704511177,"2024-01-06 03:19:37",B2045,CA1308,11308.08,900.072,1,113.4525,25.4859
1704511192,"2024-01-06 03:19:52",B2045,CA1308,11308.08,898.22,1,113.453471,25.520554
1704511207,"2024-01-06 03:20:07",B2045,CA1308,11308.08,898.22,2,113.454488,25.554291
1704511222,"2024-01-06 03:20:22",B2045,CA1308,11308.08,896.368,1,113.4554,25.58702
1704511237,"2024-01-06 03:20:37",B2045,CA1308,11308.08,896.368,1,113.45642,25.62177
1704511252,"2024-01-06 03:20:52",B2045,CA1308,11308.08,898.22,1,113.45713,25.64832
1704511267,"2024-01-06 03:21:07",B2045,CA1308,11308.08,898.22,1,113.45814,25.68347
1704511282,"2024-01-06 03:21:22",B2045,CA1308,11308.08,900.072,1,113.459127,25.716899
1704511297,"2024-01-06 03:21:37",B2045,CA1308,11308.08,901.924,1,113.460112,25.749113
1704511312,"2024-01-06 03:21:52",B2045,CA1308,11308.08,903.776,2,113.4611,25.78308
1704511327,"2024-01-06 03:22:07",B2045,CA1308,11308.08,903.776,1,113.462168,25.82016
1704511342,"2024-01-06 03:22:22",B2045,CA1308,11308.08,898.22,0,113.46265,25.85298
1704511357,"2024-01-06 03:22:37",B2045,CA1308,11308.08,894.516,359,113.46239,25.88649
1704511372,"2024-01-06 03:22:52",B2045,CA1308,11308.08,890.812,359,113.46161,25.92165
1704511387,"2024-01-06 03:23:07",B2045,CA1308,11308.08,888.96,358,113.46053,25.95378
1704511402,"2024-01-06 03:23:22",B2045,CA1308,11308.08,888.96,359,113.459283,25.987564
1704511417,"2024-01-06 03:23:37",B2045,CA1308,11308.08,888.96,358,113.457976,26.020653
1704511432,"2024-01-06 03:23:52",B2045,CA1308,11308.08,890.812,358,113.4566,26.05496
